phase_damping,0.0,0.049999999999999996,0.09999999999999999,0.15,0.19999999999999998,0.24999999999999997,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,0.6499999999999999,0.7,0.7499999999999999,0.7999999999999999,0.85,0.8999999999999999,0.95,0.9999999999999999,1.0499999999999998,1.0999999999999999,1.15,1.2
0.0,0.236,0.318,0.387,0.449,0.505,0.558,0.606,0.652,0.694,0.734,0.772,0.807,0.84,0.871,0.897,0.922,0.945,0.967,0.986,0.994,1.0,1.0,1.0,1.0,1.0
0.3,0.354,0.429,0.491,0.548,0.6,0.649,0.694,0.737,0.775,0.811,0.844,0.876,0.906,0.923,0.939,0.954,0.966,0.977,0.987,0.994,1.0,1.0,1.0,1.0,1.0
0.6,0.475,0.542,0.597,0.646,0.692,0.734,0.774,0.802,0.827,0.851,0.872,0.892,0.91,0.927,0.942,0.955,0.967,0.978,0.987,0.994,1.0,1.0,1.0,1.0,1.0
0.9,0.598,0.646,0.683,0.716,0.746,0.774,0.799,0.823,0.845,0.865,0.884,0.901,0.918,0.932,0.946,0.958,0.969,0.979,0.987,0.994,1.0,1.0,1.0,1.0,1.0
